alert_id,created_at,equipment_id,equipment_name,equipment_type,place,severity,title,message,is_active
171,2026-03-29T09:46:36.952254+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=9.82V,False
172,2026-03-29T09:46:52.134199+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,"Server anomaly: voltage=204.97V, frequency=53.52Hz",False
173,2026-03-29T09:46:42.018499+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=257.71V,False
174,2026-03-29T09:46:52.137936+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: temperature=13.29C, frequency=47.56Hz",False
175,2026-03-29T09:47:07.218833+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=11.18V,False
176,2026-03-29T09:47:07.223706+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=10.60C,False
177,2026-03-29T09:47:42.421751+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,"Server anomaly: temperature=11.44C, voltage=201.51V",False
178,2026-03-29T09:47:17.297637+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=36.68C,False
179,2026-03-29T09:47:27.353273+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=15.48C,False
180,2026-03-29T09:47:32.403093+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: temperature=8.83C, pressure=-0.44",False
181,2026-03-29T09:47:47.529008+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: frequency=52.30Hz, pressure=-0.83",False
182,2026-03-29T09:48:02.659062+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=196.73V,False
183,2026-03-29T09:47:57.614086+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: pressure=-0.21,False
184,2026-03-29T09:48:02.645974+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=8.73C,False
185,2026-03-29T09:48:12.726061+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=267.04V,False
186,2026-03-29T09:48:22.773030+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=9.82V,False
187,2026-03-29T09:48:17.737467+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=196.42V,False
188,2026-03-29T09:48:22.777615+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=200.29V,False
189,2026-03-29T09:48:27.817726+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=9.00C,False
190,2026-03-29T09:48:32.809466+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=14.82V,False
191,2026-03-29T09:48:37.827422+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=203.65V,False
192,2026-03-29T09:48:37.830168+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=45.73Hz,False
193,2026-03-29T09:48:52.871434+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=12.46C,False
194,2026-03-29T09:48:47.860885+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,"Server anomaly: temperature=11.45C, frequency=46.31Hz, pressure=3.49",False
195,2026-03-29T09:49:18.043457+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=262.81V,False
196,2026-03-29T09:49:02.922053+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=3.91,False
197,2026-03-29T09:49:02.917171+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.36V,False
198,2026-03-29T09:49:12.978933+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=45.85C,False
199,2026-03-29T09:49:18.040791+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=47.57Hz,False
200,2026-03-29T09:49:28.035580+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,"Server anomaly: voltage=262.91V, pressure=3.15",False
201,2026-03-29T09:49:28.038633+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: frequency=46.51Hz, pressure=3.78",False
202,2026-03-29T09:49:33.052917+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=11.22C,False
203,2026-03-29T09:49:43.069300+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=44.14C,False
204,2026-03-29T09:49:53.145561+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: temperature=37.14C, frequency=53.34Hz",False
205,2026-03-29T09:49:53.142245+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.67,False
206,2026-03-29T09:50:08.184832+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.86,False
207,2026-03-29T09:50:18.199595+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=15.66V,False
208,2026-03-29T09:50:13.229009+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: pressure=-0.95,False
209,2026-03-29T09:50:38.278711+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=46.85Hz,False
210,2026-03-29T09:50:48.329758+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,"Server anomaly: voltage=263.24V, pressure=3.24",False
211,2026-03-29T09:50:58.369171+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=39.81C,False
212,2026-03-29T09:50:58.373096+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=53.29Hz,False
213,2026-03-29T09:51:13.412072+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=192.76V,False
214,2026-03-29T09:51:13.414016+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=38.12C,False
215,2026-03-29T09:51:28.463335+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=45.44C,False
216,2026-03-29T09:51:28.468491+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.19,False
217,2026-03-29T09:51:28.474457+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: temperature=11.37C, frequency=52.96Hz",False
218,2026-03-29T09:51:38.541337+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=15.00V,False
219,2026-03-29T09:51:43.552812+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=36.63C,False
220,2026-03-29T09:51:43.555468+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=8.84C,False
221,2026-03-29T09:51:53.588002+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,"Server anomaly: temperature=10.40C, pressure=-0.21",False
222,2026-03-29T09:51:58.675175+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=52.81Hz,False
223,2026-03-29T09:52:08.744121+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.49,False
224,2026-03-29T09:52:18.784781+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=11.77C,False
225,2026-03-29T09:52:18.791703+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=269.95V,False
226,2026-03-29T09:52:28.856041+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=190.35V,False
227,2026-03-29T09:52:33.889125+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=11.34C,False
228,2026-03-29T09:52:38.904476+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=46.36Hz,False
229,2026-03-29T09:52:53.994179+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=260.56V,False
230,2026-03-29T09:53:04.025004+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=47.89Hz,False
231,2026-03-29T09:53:09.154485+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=15.19V,False
232,2026-03-29T09:53:24.243931+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=193.42V,False
233,2026-03-29T09:53:24.246211+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=53.36Hz,False
234,2026-03-29T09:53:29.256059+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=11.53C,False
235,2026-03-29T09:53:49.425236+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=46.12Hz,False
236,2026-03-29T09:54:19.828796+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=43.13C,False
237,2026-03-29T09:54:24.917833+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=269.21V,False
238,2026-03-29T09:54:19.924166+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=46.79Hz,False
239,2026-03-29T09:54:29.988365+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: voltage=267.05V, frequency=52.85Hz",False
240,2026-03-29T09:54:35.121145+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=256.02V,False
241,2026-03-29T09:54:50.245893+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: temperature=39.01C, voltage=201.16V",False
242,2026-03-29T09:54:29.983662+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=53.15Hz,False
243,2026-03-29T09:54:40.156313+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.02,False
244,2026-03-29T09:54:35.125152+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=15.62V,False
245,2026-03-29T09:54:40.185246+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: temperature=37.59C, frequency=45.59Hz, pressure=3.41",False
246,2026-03-29T09:54:45.187018+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=11.44C,False
247,2026-03-29T09:54:45.206892+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: pressure=3.50,False
248,2026-03-29T09:54:55.254568+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=42.97C,False
249,2026-03-29T09:54:50.249268+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: pressure=3.85,False
250,2026-03-29T09:55:00.290043+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=12.79C,False
251,2026-03-29T09:54:55.240007+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=14.83V,False
252,2026-03-29T09:54:55.250566+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: temperature=9.85C, voltage=263.21V, pressure=3.49",False
253,2026-03-29T09:55:00.304314+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=202.89V,False
254,2026-03-29T09:55:00.306897+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: pressure=3.38,False
255,2026-03-29T09:55:05.316549+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=11.76C,False
256,2026-03-29T09:55:15.418159+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: frequency=54.22Hz, pressure=-0.19",False
257,2026-03-29T09:55:20.447303+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=260.42V,False
258,2026-03-29T09:55:25.501082+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=46.91Hz,False
259,2026-03-29T09:55:40.593156+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: temperature=8.80C, frequency=45.84Hz, pressure=3.80",False
260,2026-03-29T09:55:30.535067+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=46.72Hz,False
261,2026-03-29T09:55:30.522983+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=264.45V,False
262,2026-03-29T09:55:40.580800+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=13.01C,False
263,2026-03-29T09:55:40.568386+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=15.73V,False
264,2026-03-29T09:55:40.584212+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: frequency=47.77Hz, pressure=-0.39",False
265,2026-03-29T09:56:00.785687+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: temperature=8.13C, voltage=266.88V",False
266,2026-03-29T09:56:05.831861+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: voltage=191.86V,False
267,2026-03-29T09:55:50.744520+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=34.69C,False
268,2026-03-29T09:56:05.820996+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=262.37V,False
269,2026-03-29T09:55:55.716629+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: pressure=3.01,False
270,2026-03-29T09:56:00.781716+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=53.31Hz,False
271,2026-03-29T09:56:15.903826+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=45.52Hz,False
272,2026-03-29T09:56:15.893719+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.79V,False
273,2026-03-29T09:56:10.884325+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=8.73C,False
274,2026-03-29T09:56:41.166861+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: voltage=262.42V, frequency=46.70Hz",False
275,2026-03-29T09:56:15.898829+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.05,False
276,2026-03-29T09:56:15.909261+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=-0.96,False
277,2026-03-29T09:56:31.077222+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=9.89V,False
278,2026-03-29T09:56:31.096606+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=52.87Hz,False
