id,di_id,equipment_id,serviceability,remarks
808,20,39,U,Condition outside preferred threshold
809,20,40,U,Observed variance requiring monitoring
810,20,41,S,No actionable issues identified
811,20,42,S,Operating within expected limits
812,20,43,S,No actionable issues identified
813,20,44,S,Operating within expected limits
814,20,45,S,No actionable issues identified
815,20,46,S,Operating within expected limits
816,20,47,S,Routine inspection passed
817,20,48,S,Operating within expected limits
818,20,49,S,No actionable issues identified
819,20,50,S,Routine inspection passed
820,20,51,S,Routine inspection passed
821,20,52,U,Observed variance requiring monitoring
822,20,53,U,Observed variance requiring monitoring
823,20,54,S,Routine inspection passed
824,20,55,S,No actionable issues identified
825,20,56,S,Operating within expected limits
826,21,9,S,Operating within expected limits
827,21,10,S,Operating within expected limits
828,21,11,S,Routine inspection passed
829,21,12,S,Operating within expected limits
830,21,13,S,No actionable issues identified
831,21,14,S,Operating within expected limits
832,21,15,S,Operating within expected limits
833,21,16,S,Routine inspection passed
834,21,17,S,Routine inspection passed
835,21,18,S,No actionable issues identified
836,21,19,S,No actionable issues identified
837,21,20,S,Operating within expected limits
838,21,21,S,Operating within expected limits
839,21,22,S,Routine inspection passed
840,21,23,S,Operating within expected limits
841,21,24,S,Routine inspection passed
842,21,25,S,No actionable issues identified
843,21,26,U,Condition outside preferred threshold
844,21,27,S,Routine inspection passed
845,21,28,S,No actionable issues identified
846,21,29,S,Routine inspection passed
847,21,30,S,No actionable issues identified
848,21,31,S,Routine inspection passed
849,21,32,S,Routine inspection passed
850,21,33,U,Flagged for maintenance review
851,21,34,S,Routine inspection passed
852,21,35,S,Routine inspection passed
853,21,36,S,Routine inspection passed
854,21,37,S,No actionable issues identified
855,21,38,S,Operating within expected limits
856,21,39,S,No actionable issues identified
857,21,40,S,No actionable issues identified
858,21,41,S,Routine inspection passed
859,21,42,S,No actionable issues identified
860,21,43,S,No actionable issues identified
861,21,44,S,Routine inspection passed
862,21,45,S,No actionable issues identified
863,21,46,S,Operating within expected limits
864,21,47,S,Operating within expected limits
865,21,48,S,No actionable issues identified
866,21,49,S,No actionable issues identified
867,21,50,S,No actionable issues identified
868,21,51,S,Operating within expected limits
869,21,52,S,Routine inspection passed
870,21,53,U,Condition outside preferred threshold
871,21,54,S,No actionable issues identified
872,21,55,S,No actionable issues identified
873,21,56,S,Operating within expected limits
874,22,9,S,Routine inspection passed
875,22,10,S,No actionable issues identified
876,22,11,S,Routine inspection passed
877,22,12,S,Operating within expected limits
878,22,13,S,Routine inspection passed
879,22,14,S,No actionable issues identified
880,22,15,U,Observed variance requiring monitoring
881,22,16,S,Operating within expected limits
882,22,17,S,Routine inspection passed
883,22,18,S,No actionable issues identified
884,22,19,S,Routine inspection passed
885,22,20,S,Operating within expected limits
886,22,21,S,No actionable issues identified
887,22,22,S,No actionable issues identified
888,22,23,S,No actionable issues identified
889,22,24,U,Flagged for maintenance review
890,22,25,S,No actionable issues identified
891,22,26,S,No actionable issues identified
892,22,27,U,Observed variance requiring monitoring
893,22,28,S,Routine inspection passed
894,22,29,S,Operating within expected limits
895,22,30,S,Routine inspection passed
896,22,31,S,Routine inspection passed
897,22,32,S,Operating within expected limits
898,22,33,S,No actionable issues identified
899,22,34,S,Routine inspection passed
900,22,35,S,Operating within expected limits
901,22,36,S,Routine inspection passed
902,22,37,S,Operating within expected limits
903,22,38,S,Routine inspection passed
904,22,39,S,No actionable issues identified
905,22,40,S,Operating within expected limits
906,22,41,S,Operating within expected limits
907,22,42,S,Routine inspection passed
908,22,43,S,Routine inspection passed
909,22,44,S,Operating within expected limits
910,22,45,S,Operating within expected limits
911,22,46,S,Operating within expected limits
912,22,47,S,Routine inspection passed
913,22,48,S,No actionable issues identified
914,22,49,U,Condition outside preferred threshold
915,22,50,S,Routine inspection passed
916,22,51,S,Routine inspection passed
917,22,52,U,Condition outside preferred threshold
918,22,53,U,Condition outside preferred threshold
919,22,54,S,Routine inspection passed
920,22,55,S,Routine inspection passed
921,22,56,S,No actionable issues identified
922,23,9,S,Operating within expected limits
923,23,10,S,Operating within expected limits
924,23,11,S,Routine inspection passed
925,23,12,S,Routine inspection passed
926,23,13,S,Routine inspection passed
927,23,14,S,Operating within expected limits
928,23,15,U,Condition outside preferred threshold
929,23,16,S,Routine inspection passed
930,23,17,S,Routine inspection passed
931,23,18,U,Condition outside preferred threshold
932,23,19,S,Routine inspection passed
933,23,20,S,Operating within expected limits
934,23,21,S,Routine inspection passed
935,23,22,S,No actionable issues identified
936,23,23,S,Operating within expected limits
937,23,24,S,No actionable issues identified
938,23,25,S,Operating within expected limits
939,23,26,S,No actionable issues identified
940,23,27,S,Routine inspection passed
941,23,28,S,Routine inspection passed
942,23,29,S,Operating within expected limits
943,23,30,S,No actionable issues identified
944,23,31,S,Routine inspection passed
945,23,32,S,Routine inspection passed
946,23,33,S,Routine inspection passed
947,23,34,U,Observed variance requiring monitoring
948,23,35,S,Routine inspection passed
949,23,36,S,Operating within expected limits
950,23,37,S,No actionable issues identified
951,23,38,S,Operating within expected limits
952,23,39,S,Operating within expected limits
953,23,40,S,No actionable issues identified
954,23,41,S,No actionable issues identified
955,23,42,S,Routine inspection passed
956,23,43,S,Routine inspection passed
957,23,44,U,Flagged for maintenance review
958,23,45,S,Routine inspection passed
959,23,46,U,Observed variance requiring monitoring
960,23,47,S,Routine inspection passed
961,23,48,U,Condition outside preferred threshold
962,23,49,S,Routine inspection passed
963,23,50,S,No actionable issues identified
964,23,51,S,Routine inspection passed
965,23,52,S,No actionable issues identified
966,23,53,S,Operating within expected limits
967,23,54,S,No actionable issues identified
968,23,55,S,Routine inspection passed
969,23,56,S,No actionable issues identified
970,24,9,S,No actionable issues identified
971,24,10,S,Routine inspection passed
972,24,11,S,Operating within expected limits
973,24,12,S,Routine inspection passed
974,24,13,S,Operating within expected limits
975,24,14,S,No actionable issues identified
976,24,15,S,Operating within expected limits
977,24,16,S,Routine inspection passed
978,24,17,S,No actionable issues identified
979,24,18,S,Operating within expected limits
980,24,19,S,Routine inspection passed
981,24,20,S,Operating within expected limits
982,24,21,S,No actionable issues identified
983,24,22,S,Operating within expected limits
984,24,23,S,Routine inspection passed
985,24,24,U,Flagged for maintenance review
986,24,25,S,Routine inspection passed
987,24,26,S,Operating within expected limits
988,24,27,S,Routine inspection passed
989,24,28,S,No actionable issues identified
990,24,29,S,Operating within expected limits
991,24,30,S,No actionable issues identified
992,24,31,S,Operating within expected limits
993,24,32,S,No actionable issues identified
994,24,33,S,Operating within expected limits
995,24,34,S,Routine inspection passed
996,24,35,S,Operating within expected limits
997,24,36,S,No actionable issues identified
998,24,37,S,Routine inspection passed
999,24,38,S,Operating within expected limits
1000,24,39,S,Operating within expected limits
1001,24,40,S,No actionable issues identified
1002,24,41,S,Operating within expected limits
1003,24,42,S,Routine inspection passed
1004,24,43,S,Operating within expected limits
1005,24,44,S,No actionable issues identified
1006,24,45,S,Routine inspection passed
1007,24,46,S,No actionable issues identified
1008,24,47,S,No actionable issues identified
1009,24,48,S,Operating within expected limits
1010,24,49,S,Operating within expected limits
1011,24,50,S,Routine inspection passed
1012,24,51,U,Flagged for maintenance review
1013,24,52,S,Operating within expected limits
1014,24,53,S,Routine inspection passed
1015,24,54,S,Operating within expected limits
1016,24,55,S,No actionable issues identified
1017,24,56,S,No actionable issues identified
1018,25,9,S,Operating within expected limits
1019,25,10,U,Flagged for maintenance review
1020,25,11,S,Operating within expected limits
1021,25,12,S,No actionable issues identified
1022,25,13,S,No actionable issues identified
1023,25,14,S,No actionable issues identified
1024,25,15,S,Operating within expected limits
1025,25,16,S,Routine inspection passed
1026,25,17,S,No actionable issues identified
1027,25,18,U,Condition outside preferred threshold
1028,25,19,S,No actionable issues identified
1029,25,20,S,Operating within expected limits
1030,25,21,S,No actionable issues identified
1031,25,22,S,Routine inspection passed
1032,25,23,S,No actionable issues identified
1033,25,24,S,Operating within expected limits
1034,25,25,S,Routine inspection passed
1035,25,26,S,Operating within expected limits
