di_log_id,inspection_id,inspection_date,inspection_status,inspection_created_at,created_by_user_id,created_by_username,equipment_id,equipment_name,equipment_type,place,serviceability,remarks
193,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,Operating within expected limits
194,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,Routine inspection passed
195,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,No actionable issues identified
196,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,No actionable issues identified
197,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,No actionable issues identified
198,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,53,Demo Network Core 01,network,Network Core,S,Operating within expected limits
199,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,54,Demo Network Core 02,network,Network Core,S,No actionable issues identified
200,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
201,7,2025-11-30,completed,2025-11-30T20:30:00,6,tableau_operator01,56,Demo Network Core 04,network,Network Core,S,Routine inspection passed
202,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,9,Demo Server Rack A01,server,Compute Hall A,U,Flagged for maintenance review
203,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,10,Demo Server Rack A02,server,Compute Hall A,S,No actionable issues identified
204,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,11,Demo Server Rack A03,server,Compute Hall A,S,Operating within expected limits
205,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,12,Demo Server Rack A04,server,Compute Hall A,S,Operating within expected limits
206,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,13,Demo Server Rack A05,server,Compute Hall A,S,No actionable issues identified
207,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,14,Demo Server Rack A06,server,Compute Hall A,S,Routine inspection passed
208,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,15,Demo Server Rack A07,server,Compute Hall A,S,Routine inspection passed
209,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,16,Demo Server Rack A08,server,Compute Hall A,S,Routine inspection passed
210,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,17,Demo Server Rack B01,server,Compute Hall B,S,Operating within expected limits
211,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,18,Demo Server Rack B02,server,Compute Hall B,S,Operating within expected limits
212,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,19,Demo Server Rack B03,server,Compute Hall B,S,No actionable issues identified
213,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,20,Demo Server Rack B04,server,Compute Hall B,S,Operating within expected limits
214,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,21,Demo Server Rack B05,server,Compute Hall B,S,Routine inspection passed
215,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,22,Demo Server Rack B06,server,Compute Hall B,S,Operating within expected limits
216,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,23,Demo Server Rack B07,server,Compute Hall B,S,No actionable issues identified
217,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,24,Demo Server Rack B08,server,Compute Hall B,S,Operating within expected limits
218,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,25,Demo Server Rack C01,server,Compute Hall C,S,No actionable issues identified
219,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,26,Demo Server Rack C02,server,Compute Hall C,S,Routine inspection passed
220,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,27,Demo Server Rack C03,server,Compute Hall C,S,Routine inspection passed
221,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,28,Demo Server Rack C04,server,Compute Hall C,S,No actionable issues identified
222,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,29,Demo Server Rack C05,server,Compute Hall C,S,No actionable issues identified
223,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,30,Demo Server Rack C06,server,Compute Hall C,U,Flagged for maintenance review
224,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,31,Demo Server Rack C07,server,Compute Hall C,S,Routine inspection passed
225,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,32,Demo Server Rack C08,server,Compute Hall C,S,Operating within expected limits
226,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,33,Demo Battery Bank 01,battery,UPS Room East,S,Operating within expected limits
227,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,34,Demo Battery Bank 02,battery,UPS Room West,S,No actionable issues identified
228,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,35,Demo Battery Bank 03,battery,UPS Room East,U,Observed variance requiring monitoring
229,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,36,Demo Battery Bank 04,battery,UPS Room West,S,Routine inspection passed
230,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,37,Demo Battery Bank 05,battery,UPS Room East,S,No actionable issues identified
231,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,38,Demo Battery Bank 06,battery,UPS Room West,S,No actionable issues identified
232,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,39,Demo Battery Bank 07,battery,UPS Room East,S,No actionable issues identified
233,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,40,Demo Battery Bank 08,battery,UPS Room West,S,No actionable issues identified
234,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,41,Demo UPS Panel 01,ups,UPS Room East,S,Routine inspection passed
235,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,42,Demo UPS Panel 02,ups,UPS Room West,S,Routine inspection passed
236,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,43,Demo UPS Panel 03,ups,UPS Room East,S,Operating within expected limits
237,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,44,Demo UPS Panel 04,ups,UPS Room West,U,Condition outside preferred threshold
238,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,45,Demo UPS Panel 05,ups,UPS Room East,S,Routine inspection passed
239,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,46,Demo UPS Panel 06,ups,UPS Room West,S,No actionable issues identified
240,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,Operating within expected limits
241,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,No actionable issues identified
242,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,No actionable issues identified
243,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,No actionable issues identified
244,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Routine inspection passed
245,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,No actionable issues identified
246,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,53,Demo Network Core 01,network,Network Core,S,No actionable issues identified
247,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,54,Demo Network Core 02,network,Network Core,S,No actionable issues identified
248,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
249,8,2025-12-01,completed,2025-12-01T08:30:00,8,tableau_operator03,56,Demo Network Core 04,network,Network Core,S,No actionable issues identified
250,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,9,Demo Server Rack A01,server,Compute Hall A,S,No actionable issues identified
251,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,10,Demo Server Rack A02,server,Compute Hall A,S,No actionable issues identified
252,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,11,Demo Server Rack A03,server,Compute Hall A,U,Condition outside preferred threshold
253,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,12,Demo Server Rack A04,server,Compute Hall A,S,Operating within expected limits
254,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
255,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,14,Demo Server Rack A06,server,Compute Hall A,S,Routine inspection passed
256,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,15,Demo Server Rack A07,server,Compute Hall A,S,No actionable issues identified
257,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,16,Demo Server Rack A08,server,Compute Hall A,S,Routine inspection passed
258,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,17,Demo Server Rack B01,server,Compute Hall B,S,Routine inspection passed
259,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,18,Demo Server Rack B02,server,Compute Hall B,S,Routine inspection passed
260,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,19,Demo Server Rack B03,server,Compute Hall B,S,No actionable issues identified
261,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,20,Demo Server Rack B04,server,Compute Hall B,S,Operating within expected limits
262,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,21,Demo Server Rack B05,server,Compute Hall B,S,Routine inspection passed
263,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,22,Demo Server Rack B06,server,Compute Hall B,S,No actionable issues identified
264,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,23,Demo Server Rack B07,server,Compute Hall B,U,Observed variance requiring monitoring
265,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,24,Demo Server Rack B08,server,Compute Hall B,S,No actionable issues identified
266,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,25,Demo Server Rack C01,server,Compute Hall C,S,Routine inspection passed
267,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,26,Demo Server Rack C02,server,Compute Hall C,S,Routine inspection passed
268,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,27,Demo Server Rack C03,server,Compute Hall C,S,Operating within expected limits
269,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,28,Demo Server Rack C04,server,Compute Hall C,S,No actionable issues identified
270,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,29,Demo Server Rack C05,server,Compute Hall C,S,Operating within expected limits
271,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,30,Demo Server Rack C06,server,Compute Hall C,S,Operating within expected limits
272,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,31,Demo Server Rack C07,server,Compute Hall C,S,No actionable issues identified
273,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,32,Demo Server Rack C08,server,Compute Hall C,S,Operating within expected limits
274,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,33,Demo Battery Bank 01,battery,UPS Room East,S,No actionable issues identified
275,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,34,Demo Battery Bank 02,battery,UPS Room West,S,Operating within expected limits
276,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,35,Demo Battery Bank 03,battery,UPS Room East,S,No actionable issues identified
277,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,36,Demo Battery Bank 04,battery,UPS Room West,S,Operating within expected limits
278,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,37,Demo Battery Bank 05,battery,UPS Room East,S,Operating within expected limits
279,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,38,Demo Battery Bank 06,battery,UPS Room West,S,Routine inspection passed
280,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,39,Demo Battery Bank 07,battery,UPS Room East,S,No actionable issues identified
281,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,40,Demo Battery Bank 08,battery,UPS Room West,U,Flagged for maintenance review
282,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,41,Demo UPS Panel 01,ups,UPS Room East,S,Routine inspection passed
283,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,42,Demo UPS Panel 02,ups,UPS Room West,S,Operating within expected limits
284,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,43,Demo UPS Panel 03,ups,UPS Room East,S,Operating within expected limits
285,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,44,Demo UPS Panel 04,ups,UPS Room West,S,No actionable issues identified
286,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,45,Demo UPS Panel 05,ups,UPS Room East,S,No actionable issues identified
287,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,46,Demo UPS Panel 06,ups,UPS Room West,U,Flagged for maintenance review
288,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,Operating within expected limits
289,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,No actionable issues identified
290,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,No actionable issues identified
291,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Operating within expected limits
292,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Operating within expected limits
293,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,No actionable issues identified
294,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,53,Demo Network Core 01,network,Network Core,S,No actionable issues identified
295,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,54,Demo Network Core 02,network,Network Core,S,Routine inspection passed
296,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,55,Demo Network Core 03,network,Network Core,S,Routine inspection passed
297,9,2025-12-01,completed,2025-12-01T20:30:00,9,tableau_operator04,56,Demo Network Core 04,network,Network Core,S,No actionable issues identified
298,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,9,Demo Server Rack A01,server,Compute Hall A,S,Operating within expected limits
299,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,10,Demo Server Rack A02,server,Compute Hall A,S,Routine inspection passed
300,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,11,Demo Server Rack A03,server,Compute Hall A,S,Routine inspection passed
301,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,12,Demo Server Rack A04,server,Compute Hall A,S,Routine inspection passed
302,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,13,Demo Server Rack A05,server,Compute Hall A,U,Condition outside preferred threshold
303,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,14,Demo Server Rack A06,server,Compute Hall A,S,No actionable issues identified
304,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,15,Demo Server Rack A07,server,Compute Hall A,S,No actionable issues identified
305,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,16,Demo Server Rack A08,server,Compute Hall A,S,No actionable issues identified
306,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,17,Demo Server Rack B01,server,Compute Hall B,S,Routine inspection passed
307,10,2025-12-02,rejected,2025-12-02T08:30:00,7,tableau_operator02,18,Demo Server Rack B02,server,Compute Hall B,S,Routine inspection passed
